case_id,continent,education_of_employee,has_job_experience,requires_job_training,no_of_employees,yr_of_estab,region_of_employment,prevailing_wage,unit_of_wage,full_time_position,case_status,company_age,employer_strength,wage_per_year,high_wage_flag,education_level
8300,2,3,0,0,70615,1973,4,326.4375,1,1,0,51,1384.6078431372548,,0,-1.0
8301,1,2,1,0,285,2009,1,8487.975416666666,1,1,0,15,19.0,,0,-1.0
8302,1,0,1,0,1289,1988,2,672.74125,1,1,0,36,35.80555555555556,,0,-1.0
8303,1,3,1,0,2755,1983,1,5548.079583333333,1,0,0,41,67.1951219512195,,0,-1.0
8304,1,3,1,0,4420,2005,4,2544.735,1,0,0,19,232.6315789473684,,0,-1.0
8305,1,0,1,0,2652,2007,2,5182.087083333333,1,0,0,17,156.0,,0,-1.0
8306,2,3,0,0,962,2001,2,7910.287916666667,1,1,1,23,41.82608695652174,,0,-1.0
8307,1,0,0,0,4767,1930,4,3970.5049999999997,1,1,0,94,50.712765957446805,,0,-1.0
8308,1,0,0,0,2036,1985,4,5724.62375,1,1,1,39,52.205128205128204,,0,-1.0
8310,0,3,1,0,5696,2006,2,3902.193333333333,1,1,0,18,316.44444444444446,,0,-1.0
8311,3,2,0,0,1938,2010,2,3677.0741666666668,1,1,1,14,138.42857142857142,,0,-1.0
8312,1,3,1,1,854,2008,2,4047.184583333333,1,1,1,16,53.375,,0,-1.0
8313,2,3,1,0,796,1906,4,5228.4025,1,1,0,118,6.745762711864407,,0,-1.0
8314,1,0,1,0,2453,1885,4,4216.792916666666,1,1,0,139,17.64748201438849,,0,-1.0
8315,1,0,1,0,764,1908,1,1919.3575,1,1,0,116,6.586206896551724,,0,-1.0
8316,1,1,1,0,1097,1981,3,22.356375,1,1,1,43,25.511627906976745,,0,-1.0
8317,3,0,0,0,4678,1988,2,5659.045416666667,1,0,1,36,129.94444444444446,,0,-1.0
8318,4,0,1,0,3349,1977,2,3965.112916666667,1,1,1,47,71.25531914893617,,0,-1.0
8319,1,0,0,0,53,2006,3,1931.8770833333335,1,1,0,18,2.9444444444444446,,0,-1.0
8321,2,0,0,0,164,1971,2,1555.7366666666667,1,1,1,53,3.0943396226415096,,0,-1.0
8322,1,2,0,0,1836,1989,2,5820.9175,1,1,0,35,52.457142857142856,,0,-1.0
8323,1,0,1,0,1204,1863,3,2308.1,1,0,0,161,7.478260869565218,,0,-1.0
8324,0,1,0,0,1785,1905,4,3879.5033333333336,1,1,0,119,15.0,,0,-1.0
8325,1,3,0,0,1932,1998,1,5571.655833333333,1,1,1,26,74.3076923076923,,0,-1.0
8326,2,0,1,0,1489,1997,4,6852.302500000001,1,1,0,27,55.148148148148145,,0,-1.0
8327,1,2,1,0,221,2001,1,6825.347083333333,1,1,0,23,9.608695652173912,,0,-1.0
8328,2,1,0,0,3175,1913,4,3623.736666666666,1,1,0,111,28.603603603603602,,0,-1.0
8329,3,0,0,0,1665,2005,3,4106.04125,1,1,1,19,87.63157894736842,,0,-1.0
8330,1,3,0,0,221,2006,4,4044.88875,1,1,1,18,12.277777777777779,,0,-1.0
8332,2,0,1,1,735,2001,4,1424.335,1,1,0,23,31.956521739130434,,0,-1.0
8333,3,0,0,0,1871,1978,2,1753.3979166666668,1,0,1,46,40.67391304347826,,0,-1.0
8334,2,3,0,0,2500,1915,4,2059.35125,1,0,0,109,22.93577981651376,,0,-1.0
8335,1,0,1,0,5054,1999,1,1305.5254166666666,1,1,0,25,202.16,,0,-1.0
8336,3,0,1,0,284,1909,4,6423.480833333334,1,1,1,115,2.4695652173913043,,0,-1.0
8337,1,3,1,0,5421,1884,3,21.962374999999998,1,1,1,140,38.72142857142857,,0,-1.0
8338,1,2,1,0,686,2007,1,3065.424166666666,1,1,0,17,40.35294117647059,,0,-1.0
8339,1,3,0,0,81,1968,3,6022.515416666666,1,1,0,56,1.4464285714285714,,0,-1.0
8340,1,3,0,1,212,1908,3,2409.8629166666665,1,1,0,116,1.8275862068965518,,0,-1.0
8341,1,0,1,0,1088,2009,1,4975.974999999999,1,0,0,15,72.53333333333333,,0,-1.0
8344,2,2,1,1,82,1909,4,2644.7004166666666,1,1,1,115,0.7130434782608696,,0,-1.0
8345,1,0,1,0,3072,1900,2,1966.5445833333333,1,1,0,124,24.774193548387096,,0,-1.0
8346,1,0,0,0,1535,2003,4,3018.26375,1,1,0,21,73.0952380952381,,0,-1.0
8347,3,3,0,0,1632,1847,2,6630.65375,1,1,0,177,9.220338983050848,,0,-1.0
8348,1,0,0,0,141,1858,4,4894.854166666667,1,1,0,166,0.8493975903614458,,0,-1.0
8349,1,3,1,0,27959,2004,4,5768.223333333332,1,1,0,20,1397.95,,0,-1.0
8350,1,3,1,1,1477,1977,4,3538.6991666666668,1,1,1,47,31.425531914893618,,0,-1.0
8351,1,3,0,0,3811,2008,1,2063.414166666667,1,1,1,16,238.1875,,0,-1.0
8352,1,2,1,0,1325,2007,1,13.312416666666666,1,1,1,17,77.94117647058823,,0,-1.0
8353,1,0,0,0,1603,2002,2,17.494933333333332,1,1,1,22,72.86363636363636,,0,-1.0
8355,1,0,1,0,2751,2014,3,2181.710833333333,1,1,1,10,275.1,,0,-1.0
8356,1,0,0,0,4989,1990,2,5109.605833333333,1,1,1,34,146.73529411764707,,0,-1.0
8357,1,0,1,0,135,2012,4,3508.6491666666666,1,1,0,12,11.25,,0,-1.0
8358,1,0,0,0,3669,2007,4,6640.011666666666,1,1,0,17,215.8235294117647,,0,-1.0
8359,1,3,1,0,4841,2014,2,4869.408333333334,1,0,0,10,484.1,,0,-1.0
8360,1,2,1,0,2286,2005,1,4628.193749999999,1,1,0,19,120.3157894736842,,0,-1.0
8361,2,3,0,0,57288,1981,4,1412.9408333333333,1,1,0,43,1332.2790697674418,,0,-1.0
8362,1,2,1,1,5692,1985,3,1097.5004166666665,1,1,1,39,145.94871794871796,,0,-1.0
8363,1,0,1,1,460,2004,3,5127.064583333334,1,1,1,20,23.0,,0,-1.0
8364,1,2,1,0,40,1994,3,6725.494583333333,1,1,1,30,1.3333333333333333,,0,-1.0
8366,1,3,1,0,2326,2005,1,1819.2683333333334,1,1,0,19,122.42105263157895,,0,-1.0
8367,1,0,0,0,4321,1980,1,10400.457916666666,1,1,0,44,98.20454545454545,,0,-1.0
8368,2,3,1,0,920,2004,2,21.865,1,1,0,20,46.0,,0,-1.0
8369,2,1,0,1,1217,1988,3,377.06791666666663,1,1,0,36,33.80555555555556,,0,-1.0
8370,1,0,0,0,5436,2006,3,4043.15,1,1,0,18,302.0,,0,-1.0
8371,3,0,0,0,5586,1850,2,19.237179166666667,1,1,0,174,32.10344827586207,,0,-1.0
8372,5,3,1,1,985,2009,3,3127.0045833333334,1,1,0,15,65.66666666666667,,0,-1.0
8373,1,3,1,0,3664,1987,3,3145.7724999999996,1,1,0,37,99.02702702702703,,0,-1.0
8374,1,1,0,0,4008,1995,1,6510.040416666667,1,1,0,29,138.20689655172413,,0,-1.0
8375,2,1,1,0,373353,1977,3,1177.0233333333333,1,1,0,47,7943.68085106383,,0,-1.0
8377,3,0,1,0,1320,2002,4,2373.485,1,1,1,22,60.0,,0,-1.0
8378,5,3,1,0,3330,1991,2,18.97512083333333,1,1,1,33,100.9090909090909,,0,-1.0
8379,2,0,1,0,2936,2001,4,6311.092916666667,1,1,0,23,127.65217391304348,,0,-1.0
8380,1,0,0,0,627,2012,3,4917.08625,1,0,1,12,52.25,,0,-1.0
8381,2,0,0,0,13510,1836,2,2239.3970833333333,1,1,0,188,71.86170212765957,,0,-1.0
8382,2,1,1,0,35719,2013,4,44.830000000000005,1,1,0,11,3247.181818181818,,0,-1.0
8383,1,2,0,0,1443,2004,3,10740.643333333333,1,1,0,20,72.15,,0,-1.0
8384,1,0,1,0,1913,2005,1,3214.1358333333333,1,0,1,19,100.6842105263158,,0,-1.0
8385,1,2,0,0,3325,2013,2,3852.3891666666664,1,0,1,11,302.27272727272725,,0,-1.0
8386,1,2,0,0,891,1997,1,5419.58,1,1,0,27,33.0,,0,-1.0
8388,1,2,1,0,3738,2002,1,1522.7633333333333,1,1,0,22,169.9090909090909,,0,-1.0
8389,2,0,1,0,2915,1968,4,2817.084166666667,1,1,0,56,52.05357142857143,,0,-1.0
8390,3,2,1,0,223,1999,2,564.1970833333334,1,1,1,25,8.92,,0,-1.0
8391,1,3,0,0,3353,1979,3,7170.751666666667,1,1,0,45,74.5111111111111,,0,-1.0
8392,1,0,1,0,4661,1928,4,4143.998333333334,1,1,0,96,48.552083333333336,,0,-1.0
8393,2,1,1,0,1088,2001,2,5331.687916666667,1,1,0,23,47.30434782608695,,0,-1.0
8394,1,0,0,0,24518,1962,4,4308.123333333334,1,1,0,62,395.4516129032258,,0,-1.0
8395,5,2,1,0,3245,2009,2,2649.710416666667,1,1,0,15,216.33333333333334,,0,-1.0
8396,1,0,1,0,3194,1944,2,2513.909166666667,1,1,0,80,39.925,,0,-1.0
8397,1,0,1,0,5031,1987,3,3965.522916666667,1,0,1,37,135.97297297297297,,0,-1.0
8399,1,0,0,0,1169,1999,4,1971.825,1,1,1,25,46.76,,0,-1.0
8400,3,1,1,1,4464,1984,2,9967.68875,1,1,0,40,111.6,,0,-1.0
8401,1,0,1,0,597,2009,3,3337.6120833333334,1,0,0,15,39.8,,0,-1.0
8402,1,3,0,1,1526,2013,2,2771.809583333333,1,1,0,11,138.72727272727272,,0,-1.0
8403,2,1,0,0,3330,2010,4,1498.006666666667,1,1,0,14,237.85714285714286,,0,-1.0
8404,3,3,0,0,1819,1986,3,5436.056250000001,1,0,1,38,47.86842105263158,,0,-1.0
8405,1,0,1,0,1566,2006,4,4556.332916666667,1,1,0,18,87.0,,0,-1.0
8406,1,0,1,0,1559,2013,1,3108.56875,1,1,1,11,141.72727272727272,,0,-1.0
8407,1,0,1,0,3705,2005,2,2598.2999999999997,1,1,0,19,195.0,,0,-1.0
8408,2,3,0,0,42,2009,4,5373.005,1,1,1,15,2.8,,0,-1.0
8410,3,3,0,0,587,2007,3,7379.995833333333,1,1,1,17,34.529411764705884,,0,-1.0
8411,3,3,0,0,1351,1970,0,3972.0862500000003,1,1,0,54,25.01851851851852,,0,-1.0
8412,5,3,1,0,1897,2008,4,3050.6800000000003,1,1,1,16,118.5625,,0,-1.0
8413,1,0,1,0,1531,2004,2,9230.205,1,1,0,20,76.55,,0,-1.0
8414,1,3,1,0,977,1997,2,3089.5820833333332,1,0,1,27,36.18518518518518,,0,-1.0
8415,3,3,1,0,3103,1838,2,3599.3837500000004,1,0,1,186,16.682795698924732,,0,-1.0
8416,1,2,0,0,4011,2005,1,3547.513333333334,1,1,0,19,211.10526315789474,,0,-1.0
8417,3,0,1,0,3936,1989,3,4387.0199999999995,1,1,0,35,112.45714285714286,,0,-1.0
8418,0,3,1,0,2554,1992,1,5432.738333333334,1,1,0,32,79.8125,,0,-1.0
8419,3,3,0,0,1380,1998,3,10583.959166666666,1,0,0,26,53.07692307692308,,0,-1.0
8421,1,0,1,0,153,2000,1,4761.542083333333,1,1,0,24,6.375,,0,-1.0
8422,1,3,1,0,12769,2009,4,1942.5083333333332,1,1,0,15,851.2666666666667,,0,-1.0
8423,1,0,1,0,2727,2003,3,5543.636666666666,1,1,0,21,129.85714285714286,,0,-1.0
8424,1,0,1,0,4355,2001,2,1076.1904166666666,1,1,0,23,189.34782608695653,,0,-1.0
8425,5,0,0,0,317,1995,2,1699.3591666666669,1,1,1,29,10.931034482758621,,0,-1.0
8426,1,3,0,0,54,1947,3,4.541666666666667,1,1,1,77,0.7012987012987013,,0,-1.0
8427,2,1,0,0,836,2009,4,1114.4829166666666,1,1,0,15,55.733333333333334,,0,-1.0
8428,1,0,1,0,3820,2004,2,41.0358125,1,1,0,20,191.0,,0,-1.0
8429,3,0,1,0,81392,2010,3,3585.47875,1,1,0,14,5813.714285714285,,0,-1.0
8430,1,0,1,0,562,2003,3,6787.193333333334,1,1,1,21,26.761904761904763,,0,-1.0
8432,3,1,1,0,438,1999,4,5551.596666666667,1,1,0,25,17.52,,0,-1.0
8433,1,0,0,0,4498,1977,3,32.54730833333333,1,1,1,47,95.70212765957447,,0,-1.0
8434,1,0,1,0,2527,1984,4,4165.2420833333335,1,1,1,40,63.175,,0,-1.0
8435,1,0,0,0,2811,2001,2,20.538075,1,1,1,23,122.21739130434783,,0,-1.0
8436,1,1,1,0,1991,1910,3,4670.699583333333,1,1,0,114,17.464912280701753,,0,-1.0
8437,1,3,0,0,108,1915,1,3302.997083333333,1,1,0,109,0.9908256880733946,,0,-1.0
8438,1,0,1,0,452,2004,3,3611.1962500000004,1,1,0,20,22.6,,0,-1.0
8439,1,3,0,1,839,2005,4,450.58958333333334,1,1,0,19,44.1578947368421,,0,-1.0
8440,1,3,1,0,1074,2005,2,2549.815416666667,1,1,0,19,56.526315789473685,,0,-1.0
8441,2,3,1,1,4143,1931,3,3235.7958333333336,1,1,0,93,44.54838709677419,,0,-1.0
8443,2,0,1,0,3132,2013,2,1742.8345833333333,1,1,0,11,284.72727272727275,,0,-1.0
8444,1,3,0,0,1809,2001,4,5.905,1,1,1,23,78.65217391304348,,0,-1.0
8445,2,3,0,0,33466,2007,4,8282.56375,1,1,0,17,1968.5882352941176,,0,-1.0
8446,1,3,0,0,2334,2004,3,3029.507916666667,1,1,0,20,116.7,,0,-1.0
8447,1,3,1,0,745,1975,2,3110.8308333333334,1,1,1,49,15.204081632653061,,0,-1.0
8448,1,3,0,0,1115,1999,1,11722.675833333333,1,1,0,25,44.6,,0,-1.0
8449,2,3,0,0,1080,1989,2,3116.625,1,1,0,35,30.857142857142858,,0,-1.0
8450,1,3,1,0,4372,2004,2,5.338333333333334,1,1,1,20,218.6,,0,-1.0
8451,1,3,0,0,444,1993,1,3802.835833333333,1,1,1,31,14.32258064516129,,0,-1.0
8452,1,0,1,0,2678,1961,4,5819.632083333334,1,1,1,63,42.507936507936506,,0,-1.0
8455,2,0,1,1,1442,2000,1,4453.14,1,1,0,24,60.083333333333336,,0,-1.0
8456,5,1,0,1,516,2005,3,6078.261666666666,1,1,0,19,27.157894736842106,,0,-1.0
8457,3,3,1,0,1206,1879,2,5061.2325,1,0,0,145,8.317241379310344,,0,-1.0
8458,3,0,1,0,3408,1974,2,2684.3624999999997,1,1,1,50,68.16,,0,-1.0
8459,1,3,1,0,1329,1935,1,3394.965833333333,1,1,0,89,14.932584269662922,,0,-1.0
8460,3,1,1,0,1444,2002,1,2517.1341666666667,1,1,0,22,65.63636363636364,,0,-1.0
8461,1,3,1,0,336,1968,3,4206.642916666667,1,1,0,56,6.0,,0,-1.0
8462,1,0,0,0,4291,1998,4,2030.0562499999999,1,1,0,26,165.03846153846155,,0,-1.0
8463,3,1,1,0,2842,1992,4,784.72125,1,1,0,32,88.8125,,0,-1.0
8464,1,3,0,0,3065,2009,2,3255.067916666667,1,1,1,15,204.33333333333334,,0,-1.0
8466,1,0,0,0,1554,1969,4,2190.815416666667,1,0,1,55,28.254545454545454,,0,-1.0
8467,1,3,0,0,3150,1948,1,2613.0933333333332,1,1,0,76,41.44736842105263,,0,-1.0
8468,3,3,1,0,1989,1969,3,1438.2604166666667,1,0,0,55,36.163636363636364,,0,-1.0
8469,1,3,0,0,906,1947,2,5.1433333333333335,1,1,1,77,11.766233766233766,,0,-1.0
8470,1,0,1,0,1909,1858,3,4256.185833333334,1,1,0,166,11.5,,0,-1.0
8471,1,3,1,1,2219,2001,3,6715.5233333333335,1,1,0,23,96.47826086956522,,0,-1.0
8472,1,2,0,0,1469,2006,4,2844.545,1,1,1,18,81.61111111111111,,0,-1.0
8473,1,0,0,0,2932,2007,1,1908.2454166666666,1,0,0,17,172.47058823529412,,0,-1.0
8474,1,3,0,0,328,2007,1,761.185,1,1,0,17,19.294117647058822,,0,-1.0
8475,1,0,1,0,2232,1998,4,1953.1308333333334,1,1,0,26,85.84615384615384,,0,-1.0
8477,1,0,1,0,4392,2009,3,2418.6608333333334,1,1,1,15,292.8,,0,-1.0
8478,1,2,1,0,2461,2004,2,1712.3745833333332,1,1,0,20,123.05,,0,-1.0
8479,0,3,1,0,348,2009,1,1296.1204166666666,1,1,0,15,23.2,,0,-1.0
8480,1,2,1,0,4712,1971,3,2490.8554166666668,1,1,0,53,88.90566037735849,,0,-1.0
8481,1,3,1,0,3533,2007,4,1417.0741666666665,1,1,0,17,207.8235294117647,,0,-1.0
8482,1,2,1,0,5377,2006,2,5164.1987500000005,1,1,0,18,298.72222222222223,,0,-1.0
8483,1,3,0,0,12590,1998,3,12399.578333333333,1,1,0,26,484.2307692307692,,0,-1.0
8484,3,0,1,0,1400,2005,4,30.717970833333336,1,1,1,19,73.6842105263158,,0,-1.0
8485,1,3,0,0,78,2006,2,3400.146666666667,1,0,0,18,4.333333333333333,,0,-1.0
8486,3,3,1,0,4318,2001,2,267.1979166666667,1,1,0,23,187.7391304347826,,0,-1.0
8488,3,0,1,0,2827,2004,1,486.95166666666665,1,1,1,20,141.35,,0,-1.0
8489,1,0,1,0,628,1972,4,3919.0829166666667,1,1,1,52,12.076923076923077,,0,-1.0
8490,1,0,0,0,3720,1858,4,2708.122083333333,1,1,0,166,22.40963855421687,,0,-1.0
8491,2,1,1,0,3658,2012,2,1903.3029166666665,1,1,0,12,304.8333333333333,,0,-1.0
8492,1,3,1,0,2055,1978,1,4575.343333333333,1,1,0,46,44.67391304347826,,0,-1.0
8493,1,3,1,0,2565,1956,2,1772.4708333333335,1,0,1,68,37.720588235294116,,0,-1.0
8494,2,3,1,1,2020,2005,4,315.55875,1,1,0,19,106.3157894736842,,0,-1.0
8495,1,0,1,0,1264,1977,4,485.87583333333333,1,1,0,47,26.893617021276597,,0,-1.0
8496,3,0,0,0,1142,2007,4,36.3008375,1,1,0,17,67.17647058823529,,0,-1.0
8497,3,2,0,0,622,1987,4,12.594183333333334,1,1,0,37,16.81081081081081,,0,-1.0
8499,1,0,1,0,567,1992,1,1118.4545833333334,1,1,0,32,17.71875,,0,-1.0
8500,3,3,1,0,34109,1999,4,1828.83125,1,1,0,25,1364.36,,0,-1.0
8501,1,0,1,0,1189,1999,2,829.0804166666667,1,1,0,25,47.56,,0,-1.0
8502,1,3,0,0,962,1996,1,1800.944166666667,1,1,0,28,34.357142857142854,,0,-1.0
8503,1,3,1,0,1147,1995,3,2833.64,1,1,0,29,39.55172413793103,,0,-1.0
8504,2,0,1,0,1787,1998,4,4701.656666666667,1,1,0,26,68.73076923076923,,0,-1.0
8505,1,1,1,0,1620,2013,1,1160.9312499999999,1,1,0,11,147.27272727272728,,0,-1.0
8506,2,3,1,0,1091,1915,1,2587.195,1,1,0,109,10.009174311926605,,0,-1.0
8507,1,0,1,0,3692,2002,3,3535.55625,1,1,0,22,167.8181818181818,,0,-1.0
8508,1,3,0,0,2918,2005,3,1803.1575,1,1,1,19,153.57894736842104,,0,-1.0
8510,3,3,0,0,1655,1978,3,1951.5495833333334,1,0,0,46,35.97826086956522,,0,-1.0
8511,1,3,0,0,606,2009,4,3604.49375,1,1,0,15,40.4,,0,-1.0
8512,1,0,1,0,2821,1997,2,1967.1220833333334,1,1,1,27,104.48148148148148,,0,-1.0
8513,2,3,0,0,1977,2001,4,1848.2670833333334,1,1,0,23,85.95652173913044,,0,-1.0
8514,1,0,1,0,1962,2000,3,3356.90375,1,1,0,24,81.75,,0,-1.0
8515,3,0,1,0,2381,1981,2,4.108395833333334,1,0,1,43,55.372093023255815,,0,-1.0
8516,3,0,1,0,-17,2007,2,5406.3825,1,1,1,17,-1.0,,0,-1.0
8517,1,3,1,0,120,1990,4,1689.2166666666665,1,1,0,34,3.5294117647058822,,0,-1.0
8518,1,3,1,0,1497,1895,3,889.55875,1,1,0,129,11.604651162790697,,0,-1.0
8519,1,3,0,0,1564,1963,1,7260.2908333333335,1,1,1,61,25.639344262295083,,0,-1.0
8521,2,2,1,0,67735,1997,2,980.9070833333334,1,1,1,27,2508.703703703704,,0,-1.0
8522,1,3,1,0,3988,2001,1,4572.437083333333,1,0,1,23,173.3913043478261,,0,-1.0
8523,1,3,1,0,2469,1851,3,6277.03125,1,0,1,173,14.271676300578035,,0,-1.0
8524,1,0,1,0,4530,1997,1,850.5929166666666,1,1,0,27,167.77777777777777,,0,-1.0
8525,1,1,0,1,1850,1999,3,5303.0425000000005,1,1,0,25,74.0,,0,-1.0
8526,3,0,0,0,237,1966,4,4575.618333333333,1,0,1,58,4.086206896551724,,0,-1.0
8527,1,2,1,0,25091,2000,4,2190.227083333333,1,1,0,24,1045.4583333333333,,0,-1.0
8528,1,2,0,0,2577,2006,1,3531.74375,1,1,0,18,143.16666666666666,,0,-1.0
8529,1,0,0,0,3397,2007,4,5586.438333333333,1,1,0,17,199.8235294117647,,0,-1.0
8530,1,2,1,0,1121,2009,3,1343.02,1,1,0,15,74.73333333333333,,0,-1.0
8532,1,3,1,0,1690,2005,1,2790.804166666667,1,1,0,19,88.94736842105263,,0,-1.0
8533,2,3,0,1,765,1979,3,1367.99,1,1,0,45,17.0,,0,-1.0
8534,1,2,1,1,1534,2004,0,2758.8254166666666,1,1,0,20,76.7,,0,-1.0
8535,5,0,1,0,855,1960,2,9.80125,1,1,1,64,13.359375,,0,-1.0
8536,1,0,0,0,2181,2011,2,8958.389166666666,1,1,0,13,167.76923076923077,,0,-1.0
8537,1,3,1,0,3891,1996,4,38.38791666666666,1,1,1,28,138.96428571428572,,0,-1.0
8538,5,3,0,1,5306,1999,2,6202.764583333334,1,1,0,25,212.24,,0,-1.0
8539,1,3,0,0,3669,2004,4,3589.021666666667,1,1,0,20,183.45,,0,-1.0
8540,1,2,0,0,1762,2001,2,9.951270833333334,1,1,0,23,76.6086956521739,,0,-1.0
8541,3,3,0,0,4100,1848,4,8164.864583333333,1,0,0,176,23.295454545454547,,0,-1.0
8543,2,1,0,0,1701,2003,4,2502.49875,1,1,0,21,81.0,,0,-1.0
8544,1,0,1,0,1146,2005,3,2745.418333333333,1,1,0,19,60.31578947368421,,0,-1.0
8545,2,3,1,0,227,2013,4,3193.497083333333,1,1,0,11,20.636363636363637,,0,-1.0
8546,3,3,1,0,89179,1971,2,2611.087916666667,1,1,0,53,1682.622641509434,,0,-1.0
8547,1,3,0,0,538,1999,1,4549.21125,1,1,0,25,21.52,,0,-1.0
8548,1,0,1,1,1939,1982,2,6494.012083333334,1,1,0,42,46.166666666666664,,0,-1.0
8549,1,0,1,0,2503,2007,4,4652.145416666667,1,1,1,17,147.23529411764707,,0,-1.0
8550,3,0,1,0,4479,1897,3,3378.5025,1,1,0,127,35.267716535433074,,0,-1.0
8551,2,3,0,0,2243,2005,2,30.902775000000002,1,1,1,19,118.05263157894737,,0,-1.0
8552,1,0,0,1,3392,1995,3,5447.921666666666,1,1,0,29,116.96551724137932,,0,-1.0
8554,3,3,1,0,817,2013,1,3360.556666666667,1,1,0,11,74.27272727272727,,0,-1.0
8555,2,1,0,0,964,2011,4,2673.852083333333,1,1,0,13,74.15384615384616,,0,-1.0
8556,1,0,1,0,1828,1940,2,33.60460416666667,1,1,1,84,21.761904761904763,,0,-1.0
8557,1,2,1,0,2141,2011,4,1360.54,1,1,1,13,164.69230769230768,,0,-1.0
8558,3,3,0,0,3724,2001,3,4187.995,1,0,0,23,161.91304347826087,,0,-1.0
8559,1,3,0,0,1216,1997,4,14.440624999999999,1,1,1,27,45.03703703703704,,0,-1.0
8560,1,2,1,0,921,2003,3,1758.8687499999999,1,1,0,21,43.857142857142854,,0,-1.0
8561,1,3,1,0,1154,1919,3,1491.7749999999999,1,0,0,105,10.99047619047619,,0,-1.0
8562,2,0,0,0,2630,2002,4,4447.105416666666,1,1,0,22,119.54545454545455,,0,-1.0
8563,1,0,0,0,3134,1945,3,28.06843333333333,1,1,1,79,39.67088607594937,,0,-1.0
8566,1,3,0,0,3386,1975,1,3973.2083333333335,1,1,0,49,69.10204081632654,,0,-1.0
8567,1,0,0,0,1860,2010,1,5952.169583333333,1,1,0,14,132.85714285714286,,0,-1.0
8568,1,0,0,0,531,2009,4,4350.6795833333335,1,1,0,15,35.4,,0,-1.0
8569,1,0,0,0,603,1996,2,23.316366666666667,1,1,1,28,21.535714285714285,,0,-1.0
8570,3,3,0,0,2608,2004,2,2577.0308333333332,1,1,0,20,130.4,,0,-1.0
8571,1,0,1,0,3193,1998,2,9233.127916666666,1,0,1,26,122.8076923076923,,0,-1.0
8572,1,3,1,0,2647,1981,0,1213.0183333333332,1,1,0,43,61.55813953488372,,0,-1.0
8573,1,1,0,0,3092,1985,4,28.087620833333332,1,1,1,39,79.28205128205128,,0,-1.0
8574,2,0,1,1,2942,1947,4,2699.4591666666665,1,1,0,77,38.20779220779221,,0,-1.0
8575,1,2,1,0,1361,1847,2,5163.287916666667,1,1,0,177,7.6892655367231635,,0,-1.0
8577,2,3,0,1,4378,1983,4,2.086345833333333,1,1,1,41,106.78048780487805,,0,-1.0
8578,1,3,1,0,3750,1992,4,4374.547916666666,1,0,0,32,117.1875,,0,-1.0
8579,3,3,1,0,2837,1855,3,772.5391666666666,1,1,0,169,16.78698224852071,,0,-1.0
8580,1,3,1,0,3084,1838,1,5404.044583333333,1,1,0,186,16.580645161290324,,0,-1.0
8581,1,0,1,0,933,1872,2,3216.7975,1,1,0,152,6.1381578947368425,,0,-1.0
8582,1,3,0,0,1913,2005,2,8852.379583333333,1,0,0,19,100.6842105263158,,0,-1.0
8583,0,3,1,0,5533,1999,2,5576.193749999999,1,1,0,25,221.32,,0,-1.0
8584,1,0,1,0,2158,1996,1,3877.4595833333333,1,1,1,28,77.07142857142857,,0,-1.0
8585,1,3,0,0,4409,2006,3,2941.2170833333334,1,1,0,18,244.94444444444446,,0,-1.0
8586,1,0,0,0,4243,1998,1,1113.8983333333333,1,1,1,26,163.19230769230768,,0,-1.0
8588,1,3,0,0,3545,1971,4,6540.276666666668,1,0,0,53,66.88679245283019,,0,-1.0
8589,1,2,0,0,941,1992,3,25.090091666666666,1,1,1,32,29.40625,,0,-1.0
8590,1,0,1,0,177,1994,3,6514.620833333333,1,1,1,30,5.9,,0,-1.0
8591,1,0,0,0,520,1999,2,32.153758333333336,1,1,1,25,20.8,,0,-1.0
8592,2,2,1,0,3338,1988,2,433.57625,1,0,1,36,92.72222222222223,,0,-1.0
8593,1,0,0,0,368,1991,2,4100.847083333333,1,1,1,33,11.151515151515152,,0,-1.0
8594,1,0,1,1,2781,1985,0,82.72083333333333,1,1,1,39,71.3076923076923,,0,-1.0
8595,3,0,1,0,4612,1984,4,1801.0037499999999,1,1,0,40,115.3,,0,-1.0
8596,1,0,1,0,3095,2001,3,5776.535833333332,1,1,0,23,134.56521739130434,,0,-1.0
8597,1,1,0,0,2561,2005,2,3439.6870833333337,1,1,1,19,134.78947368421052,,0,-1.0
8599,1,0,0,0,150,1998,2,1064.1858333333332,1,1,1,26,5.769230769230769,,0,-1.0
8600,1,2,0,0,1770,1869,2,3632.0108333333333,1,1,0,155,11.419354838709678,,0,-1.0
8601,1,3,0,1,69,1998,4,5571.689583333333,1,1,0,26,2.6538461538461537,,0,-1.0
8602,2,0,0,0,550,2008,4,4573.025000000001,1,1,1,16,34.375,,0,-1.0
8603,1,0,0,0,2210,2001,2,40.72812916666667,1,1,0,23,96.08695652173913,,0,-1.0
8604,1,3,1,0,548,1993,2,2987.6525,1,1,0,31,17.677419354838708,,0,-1.0
8605,1,3,0,1,3706,1987,3,1730.2645833333333,1,1,0,37,100.16216216216216,,0,-1.0
8606,1,3,1,0,1295,1987,3,3848.443333333333,1,1,0,37,35.0,,0,-1.0
8607,1,3,1,1,3048,1911,3,3045.949583333333,1,1,0,113,26.97345132743363,,0,-1.0
8608,1,3,1,0,1569,2005,1,3025.8733333333334,1,1,0,19,82.57894736842105,,0,-1.0
8610,1,1,1,0,2799,1999,2,569.6325,1,1,0,25,111.96,,0,-1.0
